LAA LHA < TAA ; UAA LHA < TAA ; LAA UHA < TAA ; UAA UHA < TAA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THA ; UAH LHH < THA ; LAH UHH < THA ; UAH UHH < THA ; 0 < THA < THH ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; UAA LHA < TAA ; TAA < LAA UHA < TAH ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; UAH LHH < THH ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; TAA < UAA LHA < TAH ; TAA < LAA UHA < TAH ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; UAH LHH < THH ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
TAA < LAA LHA < TAH ; TAA < UAA LHA < TAH ; TAA < LAA UHA < TAH ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; UAH LHH < THH ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; TAH < UAA LHA ; TAA < LAA UHA < TAH ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; UAH LHH < THH ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
TAA < LAA LHA < TAH ; TAH < UAA LHA ; TAA < LAA UHA < TAH ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; UAH LHH < THH ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; UAA LHA < TAA ; TAH < LAA UHA ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; UAH LHH < THH ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; TAA < UAA LHA < TAH ; TAH < LAA UHA ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; UAH LHH < THH ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
TAA < LAA LHA < TAH ; TAA < UAA LHA < TAH ; TAH < LAA UHA ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; UAH LHH < THH ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; TAH < UAA LHA ; TAH < LAA UHA ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; UAH LHH < THH ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
TAA < LAA LHA < TAH ; TAH < UAA LHA ; TAH < LAA UHA ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; UAH LHH < THH ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
TAH < LAA LHA ; TAH < UAA LHA ; TAH < LAA UHA ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; UAH LHH < THH ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; UAA LHA < TAA ; LAA UHA < TAA ; UAA UHA < TAA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; THH < UAH LHH < THA ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; UAA LHA < TAA ; LAA UHA < TAA ; TAA < UAA UHA < TAH ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; THH < UAH LHH < THA ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; TAA < UAA LHA < TAH ; LAA UHA < TAA ; TAA < UAA UHA < TAH ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; THH < UAH LHH < THA ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; UAA LHA < TAA ; TAA < LAA UHA < TAH ; TAA < UAA UHA < TAH ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; THH < UAH LHH < THA ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; TAA < UAA LHA < TAH ; TAA < LAA UHA < TAH ; TAA < UAA UHA < TAH ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; THH < UAH LHH < THA ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
TAA < LAA LHA < TAH ; TAA < UAA LHA < TAH ; TAA < LAA UHA < TAH ; TAA < UAA UHA < TAH ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; THH < UAH LHH < THA ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; UAA LHA < TAA ; LAA UHA < TAA ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; THH < UAH LHH < THA ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; TAA < UAA LHA < TAH ; LAA UHA < TAA ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; THH < UAH LHH < THA ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; TAH < UAA LHA ; LAA UHA < TAA ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; THH < UAH LHH < THA ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; UAA LHA < TAA ; TAA < LAA UHA < TAH ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; THH < UAH LHH < THA ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; TAA < UAA LHA < TAH ; TAA < LAA UHA < TAH ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; THH < UAH LHH < THA ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
TAA < LAA LHA < TAH ; TAA < UAA LHA < TAH ; TAA < LAA UHA < TAH ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; THH < UAH LHH < THA ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; TAH < UAA LHA ; TAA < LAA UHA < TAH ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; THH < UAH LHH < THA ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
TAA < LAA LHA < TAH ; TAH < UAA LHA ; TAA < LAA UHA < TAH ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; THH < UAH LHH < THA ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; UAA LHA < TAA ; TAH < LAA UHA ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; THH < UAH LHH < THA ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; TAA < UAA LHA < TAH ; TAH < LAA UHA ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; THH < UAH LHH < THA ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
TAA < LAA LHA < TAH ; TAA < UAA LHA < TAH ; TAH < LAA UHA ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; THH < UAH LHH < THA ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; TAH < UAA LHA ; TAH < LAA UHA ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; THH < UAH LHH < THA ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
TAA < LAA LHA < TAH ; TAH < UAA LHA ; TAH < LAA UHA ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; THH < UAH LHH < THA ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
TAH < LAA LHA ; TAH < UAA LHA ; TAH < LAA UHA ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; THH < UAH LHH < THA ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; UAA LHA < TAA ; LAA UHA < TAA ; UAA UHA < TAA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; THH < LAH LHH < THA ; THH < UAH LHH < THA ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; UAA LHA < TAA ; LAA UHA < TAA ; TAA < UAA UHA < TAH ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; THH < LAH LHH < THA ; THH < UAH LHH < THA ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; TAA < UAA LHA < TAH ; LAA UHA < TAA ; TAA < UAA UHA < TAH ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; THH < LAH LHH < THA ; THH < UAH LHH < THA ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; UAA LHA < TAA ; TAA < LAA UHA < TAH ; TAA < UAA UHA < TAH ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; THH < LAH LHH < THA ; THH < UAH LHH < THA ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; TAA < UAA LHA < TAH ; TAA < LAA UHA < TAH ; TAA < UAA UHA < TAH ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; THH < LAH LHH < THA ; THH < UAH LHH < THA ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
TAA < LAA LHA < TAH ; TAA < UAA LHA < TAH ; TAA < LAA UHA < TAH ; TAA < UAA UHA < TAH ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; THH < LAH LHH < THA ; THH < UAH LHH < THA ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; UAA LHA < TAA ; LAA UHA < TAA ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; THH < LAH LHH < THA ; THH < UAH LHH < THA ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; TAA < UAA LHA < TAH ; LAA UHA < TAA ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; THH < LAH LHH < THA ; THH < UAH LHH < THA ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; TAH < UAA LHA ; LAA UHA < TAA ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; THH < LAH LHH < THA ; THH < UAH LHH < THA ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; UAA LHA < TAA ; TAA < LAA UHA < TAH ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; THH < LAH LHH < THA ; THH < UAH LHH < THA ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; TAA < UAA LHA < TAH ; TAA < LAA UHA < TAH ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; THH < LAH LHH < THA ; THH < UAH LHH < THA ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
TAA < LAA LHA < TAH ; TAA < UAA LHA < TAH ; TAA < LAA UHA < TAH ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; THH < LAH LHH < THA ; THH < UAH LHH < THA ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; TAH < UAA LHA ; TAA < LAA UHA < TAH ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; THH < LAH LHH < THA ; THH < UAH LHH < THA ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
TAA < LAA LHA < TAH ; TAH < UAA LHA ; TAA < LAA UHA < TAH ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; THH < LAH LHH < THA ; THH < UAH LHH < THA ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; UAA LHA < TAA ; TAH < LAA UHA ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; THH < LAH LHH < THA ; THH < UAH LHH < THA ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; TAA < UAA LHA < TAH ; TAH < LAA UHA ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; THH < LAH LHH < THA ; THH < UAH LHH < THA ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
TAA < LAA LHA < TAH ; TAA < UAA LHA < TAH ; TAH < LAA UHA ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; THH < LAH LHH < THA ; THH < UAH LHH < THA ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; TAH < UAA LHA ; TAH < LAA UHA ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; THH < LAH LHH < THA ; THH < UAH LHH < THA ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
TAA < LAA LHA < TAH ; TAH < UAA LHA ; TAH < LAA UHA ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; THH < LAH LHH < THA ; THH < UAH LHH < THA ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
TAH < LAA LHA ; TAH < UAA LHA ; TAH < LAA UHA ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; THH < LAH LHH < THA ; THH < UAH LHH < THA ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; UAA LHA < TAA ; LAA UHA < TAA ; UAA UHA < TAA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; THA < UAH LHH ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; UAA LHA < TAA ; LAA UHA < TAA ; TAA < UAA UHA < TAH ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; THA < UAH LHH ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; TAA < UAA LHA < TAH ; LAA UHA < TAA ; TAA < UAA UHA < TAH ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; THA < UAH LHH ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; UAA LHA < TAA ; TAA < LAA UHA < TAH ; TAA < UAA UHA < TAH ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; THA < UAH LHH ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; TAA < UAA LHA < TAH ; TAA < LAA UHA < TAH ; TAA < UAA UHA < TAH ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; THA < UAH LHH ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
TAA < LAA LHA < TAH ; TAA < UAA LHA < TAH ; TAA < LAA UHA < TAH ; TAA < UAA UHA < TAH ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; THA < UAH LHH ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; UAA LHA < TAA ; LAA UHA < TAA ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; THA < UAH LHH ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; TAA < UAA LHA < TAH ; LAA UHA < TAA ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; THA < UAH LHH ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; TAH < UAA LHA ; LAA UHA < TAA ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; THA < UAH LHH ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; UAA LHA < TAA ; TAA < LAA UHA < TAH ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; THA < UAH LHH ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; TAA < UAA LHA < TAH ; TAA < LAA UHA < TAH ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; THA < UAH LHH ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
TAA < LAA LHA < TAH ; TAA < UAA LHA < TAH ; TAA < LAA UHA < TAH ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; THA < UAH LHH ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; TAH < UAA LHA ; TAA < LAA UHA < TAH ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; THA < UAH LHH ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
TAA < LAA LHA < TAH ; TAH < UAA LHA ; TAA < LAA UHA < TAH ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; THA < UAH LHH ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; UAA LHA < TAA ; TAH < LAA UHA ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; THA < UAH LHH ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; TAA < UAA LHA < TAH ; TAH < LAA UHA ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; THA < UAH LHH ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
TAA < LAA LHA < TAH ; TAA < UAA LHA < TAH ; TAH < LAA UHA ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; THA < UAH LHH ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; TAH < UAA LHA ; TAH < LAA UHA ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; THA < UAH LHH ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
TAA < LAA LHA < TAH ; TAH < UAA LHA ; TAH < LAA UHA ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; THA < UAH LHH ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
TAH < LAA LHA ; TAH < UAA LHA ; TAH < LAA UHA ; TAH < UAA UHA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; LAH LHH < THH ; THA < UAH LHH ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; UAA LHA < TAA ; LAA UHA < TAA ; UAA UHA < TAA ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; THH < LAH LHH < THA ; THA < UAH LHH ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; UAA LHA < TAA ; LAA UHA < TAA ; TAA < UAA UHA < TAH ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; THH < LAH LHH < THA ; THA < UAH LHH ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; TAA < UAA LHA < TAH ; LAA UHA < TAA ; TAA < UAA UHA < TAH ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; THH < LAH LHH < THA ; THA < UAH LHH ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; UAA LHA < TAA ; TAA < LAA UHA < TAH ; TAA < UAA UHA < TAH ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; THH < LAH LHH < THA ; THA < UAH LHH ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
LAA LHA < TAA ; TAA < UAA LHA < TAH ; TAA < LAA UHA < TAH ; TAA < UAA UHA < TAH ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; THH < LAH LHH < THA ; THA < UAH LHH ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
TAA < LAA LHA < TAH ; TAA < UAA LHA < TAH ; TAA < LAA UHA < TAH ; TAA < UAA UHA < TAH ; 0 < TAA < TAH ; 0 < LAA < UAA ; 0 < LHA < UHA ; THH < LAH LHH < THA ; THA < UAH LHH ; THH < LAH UHH < THA ; THA < UAH UHH ; 0 < THH < THA ; 0 < LAH < UAH ; 0 < LHH < UHH
